C2H6S,Ethanethiol,,-73.6,-46.1,,-5.5,-4.8,,207.0,296.2
C2H6S,Dimethyl sulfide,,-65.3,-37.4,,,,,196.4,286.0
C2H6S2,"1,2-Ethanedithiol",,-54.3,-9.7,,,,,,
C2H6S2,Dimethyl disulfide,,-62.6,-24.7,,,,,235.4,
C2H7N,Ethylamine,,-74.1,-47.5,,,36.3,,,283.8
C2H7N,Dimethylamine,,-43.9,-18.8,,70.0,68.5,,182.3,273.1
C2H7NO,Ethanolamine,,,,,,,,,
C2H8ClN,Dimethylamine hydrochloride,-289.3,,,,,,,,
C2H8N2,"1,2-Ethanediamine",,-63.0,-18.0,,,,,,
C2H8N2,"1,1-Dimethylhydrazine",,48.9,84.1,,206.4,,,198.0,
C2H8N2,"1,2-Dimethylhydrazine",,52.7,92.2,,,,,,
C2H8N2O4,Ammonium oxalate,-1123.0,,,,,,,,
C2HgO4,Mercury(II) oxalate,-678.2,,,,,,,,
C2I2,Diiodoacetylene,,,,,,,,,313.1
C2I4,Tetraiodoethylene,305.0,,,,,,,,
C2K2O4,Potassium oxalate,-1346.0,,,,,,,,
C2MgO4,Magnesium oxalate,-1269.0,,,,,,,,
C2N2,Cyanogen,,285.9,306.7,,,,,,241.9
C2N4O6,Trinitroacetonitrile,,183.7,,,,,,,
C2Na2O4,Sodium oxalate,,,-1318.0,,,,,,
C2O4Pb,Lead(II) oxalate,-851.4,,,-750.1,,,146.0,,
C3F8,Perfluoropropane,,,-1783.2,,,,,,
C3H2N2,Malononitrile,186.4,,265.5,,,,,,
C3H2O2,2-Propynoic acid,,-193.2,,,,,,,
C3H2O3,"1,3-Dioxol-2-one",,-459.9,-418.6,,,,,,
C3H3Cl3,"1,2,3-Trichloropropene",,-101.8,,,,,,,
C3H3F3,"3,3,3-Trifluoropropene",,,-614.2,,,,,,
C3H3N,2-Propenenitrile,,147.1,180.6,,,,,,
C3H3NO,Oxazole,,-48.0,-15.5,,,,,,
C3H3NO,Isoxazole,,42.1,78.6,,,,,,
C3H4,Allene,,,190.5,,,,,,
C3H4,Propyne,,,184.9,,,,,,
C3H4,Cyclopropene,,,277.1,,,,,,
C3H4Cl2,"2,3-Dichloropropene",,-73.3,,,,,,,
C3H4Cl4,"1,1,1,3-Tetrachloropropane",,-208.7,,,,,,,
C3H4Cl4,"1,2,2,3-Tetrachloropropane",,-251.8,,,,,,,
C3H4F4O,"2,2,3,3-Tetrafluoro-1-propanol",,-1114.9,-1061.3,,,,,,
C3H4N2,1 H-Pyrazole,,105.4,179.4,,,,,,
C3H4N2,Imidazole,49.8,,132.9,,,,,,
C3H4O2,"1,2-Propanedione",,-309.1,-271.0,,,,,,
C3H4O2,Propenoic acid,,-383.8,,,,,,,
C3H4O2,2-Oxetanone,,-329.9,-282.9,,,,,175.3,
C3H4O3,Ethylene carbonate,,-571.5,-508.4,,,,,,
C3H5Br,cis-1-Bromopropene,,7.9,40.8,,,,,,
C3H5Br,3-Bromopropene,,12.2,45.2,,,,,,
C3H5BrO,Bromoacetone,,,-181.0,,,,,,
Ag,Silver,0.0,,284.9,,,246.0,42.6,,173.0
AgBr,Silver(I) bromide,-100.4,,,-96.9,,,107.1,,
AgBrO3,Silver(I) bromate,-10.5,,,71.3,,,151.9,,
AgCl,Silver(I) chloride,-127.0,,,-109.8,,,96.3,,
AgClO3,Silver(I) chlorate,-30.3,,,64.5,,,142.0,,
AgClO4,Silver(I) perchlorate,-31.1,,,,,,,,
AgF,Silver(I) fluoride,-204.6,,,,,,,,
AgF2,Silver(II) fluoride,-360.0,,,,,,,,
AgI,Silver(I) iodide,-61.8,,,-66.2,,,115.5,,
AgIO3,Silver(I) iodate,-171.1,,,-93.7,,,149.4,,
AgNO3,Silver(I) nitrate,-124.4,,,-33.4,,,140.9,,
Ag2,Disilver,,,410.0,,,358.8,,,257.1
Ag2CrO4,Silver(I) chromate,-731.7,,,-641.8,,,217.6,,
Ag2O,Silver(I) oxide,-31.1,,,-11.2,,,121.3,,
Ag2O2,Silver(II) oxide,-24.3,,,27.6,,,117.0,,
Ag2O3,Silver(III) oxide,33.9,,,121.4,,,100.0,,
Ag2O4S,Silver(I) sulfate,-715.9,,,-618.4,,,200.4,,
Ag2S,Silver(I) sulfide (argentite),-32.6,,,-40.7,,,144.0,,
Al,Aluminum,0.0,,330.0,,,289.4,28.3,,164.6
AlB3H12,Aluminum borohydride,,-16.3,13.0,,145.0,147.0,,289.1,379.2
AlBr,Aluminum monobromide,,,-4.0,,,-42.0,,,239.5
AlBr3,Aluminum tribromide,-527.2,,-425.1,,,,180.2,,
AlCl,Aluminum monochloride,,,-47.7,,,-74.1,,,228.1
AlCl2,Aluminum dichloride,,,-331.0,,,,,,
AlCl3,Aluminum trichloride,-704.2,,-583.2,-628.8,,,109.3,,
AlF,Aluminum monofluoride,,,-258.2,,,-283.7,,,215.0
AlF3,Aluminum trifluoride,-1510.4,,-1204.6,-1431.1,,-1188.2,66.5,,277.1
AlF4Na,Sodium tetrafluoroaluminate,,,-1869.0,,,-1827.5,,,345.7
AlH,Aluminum hydride,,,259.2,,,231.2,,,187.9
AlH3,Aluminum hydride,-46.0,,,,,,30.0,,
AlH4K,Potassium aluminum hydride,-183.7,,,,,,,,
AlH4Li,Lithium aluminum hydride,-116.3,,,-44.7,,,78.7,,
AlH4Na,Sodium aluminum hydride,-15.5,,,,,,,,
AlI,Aluminum monoiodide,,,65.5,,,,,,
AlI3,Aluminum triiodide,-313.8,,-207.5,-300.8,,,159.0,,
AlN,Aluminum nitride,-318.0,,,-287.0,,,20.2,,
AlO,Aluminum monoxide,,,91.2,,,65.3,,,218.4
AlO4P,Aluminum phosphate,-1733.8,,,-1617.9,,,90.8,,
AlP,Aluminum phosphide,-166.5,,,,,,,,
AlS,Aluminum monosulfide,,,200.9,,,150.1,,,230.6
Al2,Dialuminum,,,485.9,,,433.3,,,233.2
Al2Br6,Aluminum hexabromide,,,-970.7,,,,,,
Al2Cl6,Aluminum hexachloride,,,-1290.8,,,-1220.4,,,490.0
C3H5Cl,3-Chloropropene,,,,,,,,,
C3H5ClO,Epichlorohydrin,,-148.4,-107.8,,,,,,
C3H5ClO2,2-Chloropropanoic acid,,-522.5,-475.8,,,,,,
C3H5ClO2,3-Chloropropanoic acid,-549.3,,,,,,,,
C3H5ClO2,Ethyl chloroformate,,-505.3,-462.9,,,,,,
C3H5Cl3,"1,2,3-Trichloropropane",,-230.6,-182.9,,,,,,
C3H5I,3-Iodopropene,,53.7,91.5,,,,,,
C3H5IO,Iodoacetone,,,-130.5,,,,,,
C3H5IO2,3-Iodopropanoic acid,-460.0,,,,,,,,
C3H5N,Propanenitrile,,15.5,51.7,,,,,,
C3H5N,2-Propyn-1-amine,,205.7,,,,,,,
C3H5N,Ethyl isocyanide,,108.6,141.7,,,,,,
C3H5NO3,Nitroacetone,,-278.6,,,,,,,
C3H5NO4,Methyl nitroacetate,,-464.0,,,,,,,
C3H5N3O9,Trinitroglycerol,,-370.9,-270.9,,,,,,
C3H6,Propene,,4.0,20.0,,,,,,
C3H6,Cyclopropane,,35.2,53.3,,,104.5,,,237.5
C3H6Br2,"1,2-Dibromopropane",,-113.6,-71.6,,,,,,
C3H6Cl2,"1,2-Dichloropropane",,-198.8,-162.8,,,,,,
C3H6Cl2,"1,3-Dichloropropane",,-199.9,-159.2,,,,,,
C3H6Cl2,"2,2-Dichloropropane",,-205.8,-173.2,,,,,,
C3H6Cl2O,"2,3-Dichloro-1-propanol",,-381.5,-316.3,,,,,,
C3H6Cl2O,"1,3-Dichloro-2-propanol",,-385.3,-318.4,,,,,,
C3H6I2,"1,2-Diiodopropane",,,35.6,,,,,,
C3H6I2,"1,3-Diiodopropane",,-9.0,,,,,,,
C3H6N2O2,Propanediamide,-546.1,,,,,,,,
C3H6N2O2,N-(Aminocarbonyl) acetamide,-544.2,,-441.2,,,,,,
C3H6N2O4,"1,1-Dinitropropane",,-163.2,-100.7,,,,,,
C3H6N2O4,"1,3-Dinitropropane",,-207.1,,,,,,,
C3H6N2O4,"2,2-Dinitropropane",,-181.2,,,,,,,
C3H6O,Allyl alcohol,,-171.8,-124.5,,,,,,
C3H6O,Propanal,,-215.6,-185.6,,,,,,304.5
C3H6O,Acetone,,-248.4,-217.1,,,-152.7,,199.8,295.3
C3H6O,Methyloxirane,,-123.0,-94.7,,,,,196.5,286.9
C3H6O,Oxetane,,-110.8,-80.5,,,,,,
C3H6O2,Propanoic acid,,-510.7,-455.7,,,,,191.0,
C3H6O2,Ethyl formate,,,,,,,,,
C3H6O2,Methyl acetate,,-445.9,-413.3,,,,,,324.4
C3H6O2,"1,3-Dioxolane",,-333.5,-298.0,,,,,,
C3H6O2S,Thiolactic acid,,-468.4,,,,,,,
C3H6O3,Trioxane,-522.5,,-465.9,,,,133.0,,
C3H6S,Thiacyclobutane,,24.7,60.6,,,107.1,,184.9,285.0
C3H6S,Methylthiirane,,11.3,45.8,,,,,,
C3H6S2,"1,3-Dithiolane",,,10.0,,,54.7,,,323.3
C3H7Br,1-Bromopropane,,-121.9,-87.0,,,,,,
C3H7Br,2-Bromopropane,,-130.5,-99.4,,,,,,
C3H7Cl,1-Chloropropane,,-160.5,-131.9,,,,,,
C3H7Cl,2-Chloropropane,,-172.3,-144.9,,,,,,
C3H7ClO2,"3-Chloro-1,2-propanediol",,-525.3,,,,,,,
C3H7ClO2,"2-Chloro-1,3-propanediol",,-517.5,,,,,,,
C3H7F,1-Fluoropropane,,,-285.9,,,,,,
C3H7F,2-Fluoropropane,,,-293.5,,,,,,
C3H7I,1-Iodopropane,,-66.0,-30.0,,,,,,
C3H7I,2-Iodopropane,,-74.8,-40.3,,,,,,
C3H7N,Allylamine,,-10.0,,,,,,,
C3H7N,Cyclopropylamine,,45.8,77.0,,,,,187.7,
C3H7NO,"N,N-Dimethylformamide",,-239.3,-192.4,,,,,,
C3H7NO,Propanamide,-338.2,,-259.0,,,,,,
C3H7NO2,1-Nitropropane,,-167.2,-123.8,,,,,,
C3H7NO2,2-Nitropropane,,-180.3,-138.9,,,,,,
C3H7NO2,DL-Alanine,-563.6,,,,,,,,
C3H7NO2,D-Alanine,-561.2,,,,,,,,
C3H7NO2,L-Alanine,-604.0,,-465.9,,,,,,
C3H7NO2,β-Alanine,-558.0,,-424.0,,,,,,
C3H7NO2,N-Methylglycine,-513.3,,-367.3,,,,,,
C3H7NO2S,L-Cysteine,-534.1,,,,,,,,
C3H7NO3,Propyl nitrate,,-214.5,-173.9,,,,,,
C3H7NO3,Isopropyl nitrate,,-229.7,-191.0,,,,,,
C3H7NO3,DL-Serine,-739.0,,,,,,,,
C3H7NO3,L-Serine,-732.7,,,,,,,,
C3H8,Propane,,-120.9,-103.8,,,-23.4,,,270.3
C3H8N2O,N-Ethylurea,-357.8,,,,,,,,
C3H8N2O,"N,N-Dimethylurea",-319.1,,,,,,,,
C3H8N2O,"N,N’-Dimethylurea",-312.1,,,,,,,,
C3H8N2O3,Oxymethurea,-717.0,,,,,,,,
C3H8O,1-Propanol,,-302.6,-255.1,,,,,193.6,322.6
C3H8O,2-Propanol,,-318.1,-272.6,,,,,181.1,309.2
C3H8O,Ethyl methyl ether,,,-216.4,,,,,,309.2
C3H8O2,"1,2-Propylene glycol",,-501.0,-429.8,,,,,,
C3H8O2,"1,3-Propylene glycol",,-480.8,-408.0,,,,,,
C3H8O2,Ethylene glycol monomethyl ether,,,,,,,,,
C3H8O2,Dimethoxymethane,,-377.8,-348.5,,,,,244.0,
C3H8O3,Glycerol,,-669.6,-577.9,,,,,206.3,
C3H8S,1-Propanethiol,,-99.9,-67.8,,,,,242.5,
C3H8S,2-Propanethiol,,-105.9,-76.2,,,,,233.5,
C3H8S,Ethyl methyl sulfide,,-91.6,-59.6,,,,,239.1,
C3H9Al,Trimethyl aluminum,,-136.4,-74.1,,-9.9,,,209.4,
C3H9B,Trimethylborane,,-143.1,-124.3,,-32.1,-35.9,,238.9,314.7
C3H9ClSi,Trimethylchlorosilane,,-382.8,-352.8,,-246.4,-243.5,,278.2,369.1
C3H9N,Propylamine,,-101.5,-70.1,,,39.9,,,325.4
C3H9N,Isopropylamine,,-112.3,-83.7,,,32.2,,218.3,312.2
C3H9N,Trimethylamine,,-45.7,-23.6,,,,,208.5,287.1
C3H10ClN,Propylamine hydrochloride,-354.7,,,,,,,,
C3H10ClN,Trimethylamine hydrochloride,-282.9,,,,,,,,
C3H10N2,"1,2-Propanediamine, (±)-",,-97.8,-53.6,,,,,,
C3H10Si,Trimethylsilane,,,,,,,,,331.0
C3H12BN,Trimethylamine borane,-142.5,,,70.7,,,187.0,,
C3H12BN,Aminetrimethylboron,-284.1,,,-79.3,,,218.0,,
C4F8,Perfluorocyclobutane,,,-1542.6,,,,,,
C4F10,Perfluorobutane,,,,,,,,,
C4H2N2,trans-2-Butenedinitrile,268.2,,340.2,,,,,,
C4H2O3,Maleic anhydride,-469.8,,-398.3,,,,,,
C4H2O4,2-Butynedioic acid,-577.3,,,,,,,,
C4H3NO3,2-Nitrofuran,-104.1,,-28.8,,,,,,
C4H4BrNO2,N-Bromosuccinimide,-335.9,,,,,,,,
C4H4ClNO2,N-Chlorosuccinimide,-357.9,,,,,,,,
C4H4N2,Succinonitrile,,139.7,209.7,,,,,191.6,
C4H4N2,Pyrazine,139.8,,196.1,,,,,,
C4H4N2,Pyrimidine,,145.9,195.7,,,,,,
C4H4N2,Pyridazine,,224.9,278.3,,,,,,
C4H4N2O2,Uracil,-429.4,,-302.9,,,,,,
C4H4N2O3,"2,4,6-Trihydroxypyrimidine",-634.7,,,,,,,,
C4H4O,Furan,,-62.3,-34.8,,,,,177.0,267.2
C4H4O2,Diketene,,-233.1,-190.3,,,,,,
C4H4O3,Succinic anhydride,-608.6,,-527.9,,,,,,
C4H4O4,Maleic acid,-789.4,,-679.4,,,,160.8,,
C4H4O4,Fumaric acid,-811.7,,-675.8,,,,168.0,,
C4H4S,Thiophene,,80.2,114.9,,,126.1,,181.2,278.8
C4H5N,trans-2-Butenenitrile,,95.1,134.3,,,,,,
C4H5N,3-Butenenitrile,,117.8,159.7,,,,,,
C4H5N,Pyrrole,,63.1,108.2,,,,,156.4,
C4H5N,Cyclopropanecarbonitrile,,140.8,182.8,,,,,,
C4H5NO2,Succinimide,-459.0,,-375.4,,,,,,
C4H5NS,4-Methylthiazole,,67.9,111.8,,,,,,
C4H5N3O,Cytosine,-221.3,,,,,,,,
C4H6,"1,2-Butadiene",,138.6,162.3,,,,,,
C4H6,"1,3-Butadiene",,88.5,110.0,,,,,199.0,
C4H6,1-Butyne,,141.4,165.2,,,,,,
C4H6,2-Butyne,,119.1,145.7,,,,,,
C4H6N2O2,"2,5-Piperazinedione",-446.5,,,,,,,,
C4H6O,Divinyl ether,,-39.8,-13.6,,,,,,
C4H6O,trans-2-Butenal,,-138.7,-100.6,,,,,,
C4H6O2","trans -Crotonic acid Methacrylic acid",,,,,,,,,
C4H6O2,Vinyl acetate,,-349.2,-314.4,,,,,,
C4H6O2,Methyl acrylate,,-362.2,-333.0,,,,,239.5,
C4H6O2,γ-Butyrolactone,,-420.9,-366.5,,,,,,
C4H6O3,Acetic anhydride,,-624.4,-572.5,,,,,,
C4H6O3,Propylene carbonate,,-613.2,-582.5,,,,,,
C4H6O4,Succinic acid,-940.5,,-823.0,,,,167.3,,
C4H6O4,Dimethyl oxalate,-756.3,,-708.9,,,,,,
C4H6S,"2,3-Dihydrothiophene",,52.9,90.7,,,133.5,,,303.5
C4H6S,"2,5-Dihydrothiophene",,47.0,86.9,,,131.6,,,297.1
C4H7ClO,2-Chloroethyl vinyl ether,,-208.1,-170.1,,,,,,
C4H7ClO2,2-Chlorobutanoic acid,,-575.5,,,,,,,
C4H7ClO2,3-Chlorobutanoic acid,,-556.3,,,,,,,
C4H7ClO2,4-Chlorobutanoic acid,,-566.3,,,,,,,
C4H7ClO2,Propyl chlorocarbonate,,-533.4,-492.7,,,,,,
C4H7N,Butanenitrile,,-5.8,33.6,,,,,,
C4H7N,2-Methylpropanenitrile,,-13.8,23.4,,,,,,
C4H7NO,2-Pyrrolidone,,-286.2,,,,,,,
C4H7NO,2-Methyl-2-oxazoline,,-169.5,-130.5,,,,,,
C4H7NO4,Iminodiacetic acid,-932.6,,,,,,,,
C4H7NO4,Ethyl nitroacetate,,-487.1,,,,,,,
C4H7NO4,L-Aspartic acid,-973.3,,,,,,,,
C4H7N3O,"4H-Imidazol-4-one, 2-amino-1,5-dihydro-1-methyl-2-amino-1,5-dihydro-1-",-238.5,,,,,,,,
C4H8,1-Butene,,-20.8,0.1,,,,,227.0,
C4H8,cis-2-Butene,,-29.8,-7.1,,,,,219.9,
C4H8,trans-2-Butene,,-33.3,-11.4,,,,,,
C4H8,Isobutene,,-37.5,-16.9,,,,,,
C4H8,Cyclobutane,,3.7,27.7,,,,,,
C4H8,Methylcyclopropane,,1.7,,,,,,,
C4H8Br2,"1,2-Dibromobutane",,-142.1,-91.6,,,,,,
C4H8Br2,"1,3-Dibromobutane",,-148.0,,,,,,,
C4H8Br2,"1,4-Dibromobutane",,-140.3,-87.8,,,,,,
C4H8Br2,"2,3-Dibromobutane",,-139.6,-102.0,,,,,,
C4H8Br2,"1,2-Dibromo-2-methylpropane",,-156.6,-113.3,,,,,,
C4H8Cl2,"1,3-Dichlorobutane",,-237.3,-195.0,,,,,,
C4H8Cl2,"1,4-Dichlorobutane",,-229.8,-183.4,,,,,,
C4H8Cl2O,Bis(2-chloroethyl) ether,,,,,,,,,
C4H8N2O2,Succinamide,-581.2,,,,,,,,
C4H8N2O2,Dimethylglyoxime,-199.7,,,,,,,,
C4H8N2O3,L-Asparagine,-789.4,,,,,,,,
C4H8N2O3,N-Glycylglycine,-747.7,,,,,,,,
C4H8N2O4,"1,4-Dinitrobutane",,-237.5,,,,,,,
C4H8O,Ethyl vinyl ether,,-167.4,-140.8,,,,,,
C4H8O,"1,2-Epoxybutane",,-168.9,,,,,,230.9,
C4H8O,Butanal,,-239.2,-204.8,,,,,246.6,343.7
C4H8O,Isobutanal,,-247.3,-215.7,,,,,,
C4H8O,2-Butanone,,-273.3,-238.5,,,,,239.1,339.9
C4H8O,Tetrahydrofuran,,-216.2,-184.1,,,,,204.3,302.4
C4H8OS,S-Ethyl thioacetate,,-268.2,-228.1,,,,,,
C4H8O2,Butanoic acid,,-533.8,-475.9,,,,,222.2,
C4H8O2,2-Methylpropanoic acid,,,,,,,,,
C4H8O2,Propyl formate,,-500.3,-462.7,,,,,,
C4H8O2,Ethyl acetate,,-479.3,-443.6,,,,,257.7,
C4H8O2,"1,3-Dioxane",,-379.7,-340.6,,,,,,
C4H8O2,"1,4-Dioxane",,-353.9,-315.3,,,,,270.2,
C4H8O2,"2-Methyl-1,3-dioxolane",,-386.9,-352.0,,,,,,
C4H8O2S,Sulfolane,,,,,,,,,
C4H8S,Tetrahydrothiophene,,-72.9,-34.1,,,45.8,,,309.6
C4H8S2,"1,3-Dithiane",,,-10.0,,,72.4,,,333.5
C4H9Br,1-Bromobutane,,-143.8,-107.1,,,,,,
C4H9Br,2-Bromobutane,,-154.9,-120.3,,,,,,
C4H9Br,2-Bromo-2-methylpropane,,-164.4,-132.4,,,,,,
C4H9Cl,1-Chlorobutane,,-188.1,-154.4,,,,,,
C4H9Cl,2-Chlorobutane,,-192.8,-161.1,,,,,,
C4H9Cl,1-Chloro-2-methylpropane,,-191.1,-159.3,,,,,,
C4H9Cl,2-Chloro-2-methylpropane,,-211.3,-182.2,,,,,,
C4H9ClO,2-Chloroethyl ethyl ether,,-335.6,-301.3,,,,,,
C4H9I,1-Iodo-2-methylpropane,,,,,,,,,
C4H9I,2-Iodo-2-methylpropane,,-107.5,-72.1,,,,,,
C4H9N,Cyclobutanamine,,5.6,41.2,,,,,,
C4H9N,Pyrrolidine,,-41.1,-3.6,,,,,204.1,
C4H9NO,Butanamide,,-346.9,-282.0,,,,,,
C4H9NO,N-Methylpropanamide,,,,,,,,,
C4H9NO,2-Methylpropanamide,-368.6,,-282.6,,,,,,
C4H9NO,"N,N-Dimethylacetamide",,-278.3,-228.0,,,,,,
C4H9NO,Morpholine,,,,,,,,,
C4H9NO2,1-Nitrobutane,,-192.5,-143.9,,,,,,
C4H9NO2,2-Nitroisobutane,,-217.2,-177.1,,,,,,
C4H9NO2,Propyl carbamate,-552.6,,-471.4,,,,,,
C4H9NO2,4-Aminobutanoic acid,-581.0,,-441.0,,,,,,
C4H9NO3,3-Nitro-2-butanol,,-390.0,,,,,,,
C4H9NO3,DL-Threonine,-758.8,,,,,,,,
C4H9NO3,L-Threonine,-807.2,,,,,,,,
C4H9N3O2,Creatine,-537.2,,,,,,,,
C4H10,Butane,,-147.3,-125.7,,,,,,
C4H10,Isobutane,,-154.2,-134.2,,,,,,
C4H10Hg,Diethyl mercury,,30.1,75.3,,,,,,
C4H10N2,Piperazine,-45.6,,,,,,,,
C4H10N2O,Trimethylurea,-330.5,,,,,,,,
C4H10N2O2,N-Nitrodiethylamine,,-106.2,-53.0,,,,,,
C4H10N2O4,"L -Asparagine, monohydrate",-1086.6,,,,,,,,
C4H10O,1-Butanol,,-327.3,-274.9,,,,,225.8,
C4H10O,2-Butanol,,-342.6,-292.8,,,,,214.9,359.5
C4H10O,2-Methyl-1-propanol,,-334.7,-283.8,,,,,214.7,
C4H10O,2-Methyl-2-propanol,,-359.2,-312.5,,,,,193.3,326.7
C4H10O,Diethyl ether,,-279.5,-252.1,,,,,172.4,342.7
C4H10O,Methyl propyl ether,,-266.0,-238.1,,,,,262.9,
C4H10O,Isopropyl methyl ether,,-278.8,-252.0,,,,,253.8,
C4H10OS,Diethyl sulfoxide,,-268.0,-205.6,,,,,,
C4H10O2,"1,2-Butanediol, (±)-",,-523.6,,,,,,,
C4H10O2,"1,3-Butanediol",,-501.0,-433.2,,,,,,
C4H10O2,"1,4-Butanediol",,-505.3,-428.7,,,,,223.4,
C4H10O2,"2,3-Butanediol",,-541.5,-482.3,,,,,,
C4H10O2,"2-Methyl-1,2-propanediol",,-539.7,,,,,,,
C4H10O2,Ethylene glycol monoethyl ether,,,,,,,,,
C4H10O2,Ethylene glycol dimethyl ether,,-376.6,,,,,,,
C4H10O2,Dimethylacetal,,-420.6,-389.7,,,,,,
C4H10O2,tert-Butyl hydroperoxide,,-293.6,-245.9,,,,,,
C4H10O3,Diethylene glycol,,-628.5,-571.2,,,,,,
C4H10O3S,Diethyl sulfite,,-600.7,-552.2,,,,,,
C4H10O4S,"Sulfuric acid, diethyl ester",,-813.2,-756.3,,,,,,
C4H10S,1-Butanethiol,,-124.7,-88.0,,,,,,
C4H10S,2-Butanethiol,,-131.0,-96.9,,,,,,
C4H10S,2-Methyl-1-propanethiol,,-132.0,-97.3,,,,,,
C4H10S,2-Methyl-2-propanethiol,,-140.5,-109.6,,,,,,
C4H10S,Diethyl sulfide,,-119.4,-83.5,,,,,269.3,368.1
C4H10S,Methyl propyl sulfide,,-118.5,-82.2,,,,,272.5,
C4H10S,Isopropyl methyl sulfide,,-124.7,-90.5,,,,,263.1,
C4H10S2,"1,4-Butanedithiol",,-105.7,-50.6,,,,,,
C4H10S2,Diethyl disulfide,,-120.1,-79.4,,,,,269.3,
C4H11N,Butylamine,,-127.6,-91.9,,,,,,
C4H11N,sec-Butylamine,,-137.5,-104.6,,,,,,
C4H11N,tert-Butylamine,,-150.6,-121.0,,,,,,
C4H11N,Isobutylamine,,-132.6,-98.7,,,,,,
C4H11N,Diethylamine,,-103.7,-72.2,,,,,,
C4H11NO2,Diethanolamine,-493.8,,-397.1,,,,,,
C4H11NO3,"2-Amino-2-(hydroxymethyl)-1,3-propanediol",-717.8,,,,,,,,
C4H12BrN,Tetramethylammonium bromide,-251.0,,,,,,,,
C4H12ClN,Diethylamine hydrochloride,-358.6,,,,,,,,
C4H12ClN,Tetramethylammonium chloride,-276.4,,,,,,,,
C4H12IN,Tetramethylammonium iodide,-203.9,,,,,,,,
C4H12N2,"2-Methyl-1,2-propanediamine",,-133.9,-90.3,,,,,,
C4H12Pb,Tetramethyl lead,,97.9,135.9,,,,,,
C4H12Si,Tetramethylsilane,,-264.0,-239.1,,-100.0,-99.9,,277.3,359.0
C4H12Sn,Tetramethylstannane,,-52.3,-18.8,,,,,,
C4H13N3,Diethylenetriamine,,,,,,,,,
C4N2,2-Butynedinitrile,,500.4,529.2,,,,,,
C4NiO4,Nickel carbonyl,,-633.0,-602.9,,-588.2,-587.2,,313.4,410.6
C5FeO5,Iron pentacarbonyl,,-774.0,,,-705.3,,,338.1,
C5H2F6O2,Hexafluoroacetylacetone,-2286.7,,,,,,,,
C5H3NO5,5-Nitro-2-furancarboxylic acid,-516.8,,,,,,,,
C5H4N4,1 H-Purine,169.4,,,,,,,,
C5H4N4O,Hypoxanthine,-110.8,,,,,,145.6,,
C5H4N4O2,Xanthine,-379.6,,,,,,161.1,,
C5H4N4O3,Uric acid,-618.8,,,,,,173.2,,
C5H4O2,Furfural,,-201.6,-151.0,,,,,,
C5H4O3,2-Furancarboxylic acid,-498.4,,-390.0,,,,,,
C5H4O3,"3-Methyl-2,5-furandione",,-504.5,-447.2,,,,,,
C5H5F3O2,"1,1,1-Trifluoro-2,4-pentanedione",,-1040.2,-993.3,,,,,,
C5H5N,Pyridine,,100.2,140.4,,,,,,
C5H5NO,1 H-Pyrrole-2-carboxaldehyde,-106.4,,,,,,,,
C5H5N5,Adenine,96.9,,205.7,,,,,,
C5H5N5O,Guanine,-183.9,,,,,,,,
C5H6,cis-3-Penten-1-yne,,226.5,,,,,,,
C5H6,trans-3-Penten-1-yne,,228.2,,,,,,,
C5H6,"1,3-Cyclopentadiene",,105.9,134.3,,,,,,
C5H6N2O2,Thymine,-462.8,,-328.7,,,,,,
C5H6O2,Furfuryl alcohol,,-276.2,-211.8,,,,,,
C5H6O4,"trans -1-Propene-1,2-dicarboxylic acid",-824.4,,,,,,,,
C5H6S,2-Methylthiophene,,44.6,83.5,,,,,218.5,
C5H6S,3-Methylthiophene,,43.1,82.5,,,,,,
C5H7N,trans-3-Pentenenitrile,,80.9,125.7,,,,,,
C5H7N,Cyclobutanecarbonitrile,,103.0,147.4,,,,,,
C5H7N,2-Methylpyrrole,,23.3,74.0,,,,,,
C5H7N,3-Methylpyrrole,,20.5,70.2,,,,,,
C5H7NO2,Ethyl cyanoacetate,,,,,,,,,
C5H8,"1,2-Pentadiene",,,140.7,,,,,,
C5H8,"cis-1,3-Pentadiene",,,81.4,,,,,,
C5H8,"trans-1,3-Pentadiene",,,76.1,,,,,,
C5H8,"1,4-Pentadiene",,,105.7,,,,,,
C5H8,"2,3-Pentadiene",,,133.1,,,,,,
C5H8,"3-Methyl-1,2-butadiene",,101.2,,,,,,,
C5H8,"2-Methyl-1,3-butadiene",,48.2,75.5,,,,,229.3,
C5H8,Cyclopentene,,4.3,34.0,,,,,201.2,
C5H8,Methylenecyclobutane,,93.8,121.6,,,,,,
C5H8,Spiropentane,,157.5,185.2,,,,,193.7,
C5H8N4O12,Pentaerythritol tetranitrate,-538.6,,,,,,,,
C5H8O,Cyclopentanone,,-235.9,-192.1,,,,,,
C5H8O2,4-Pentenoic acid,-430.6,,,,,,,,
C5H8O2,Methyl trans-2-butenoate,,-382.9,-341.9,,,,,,
C5H8O2,Methyl methacrylate,,,,,,,,,
C5H8O2,Allyl acetate,,,,,,,,,
C5H8O2,"2,4-Pentanedione",,-423.8,-382.0,,,,,,
C5H8O2,4-Methyl-gamma-butyrolactone,,-461.3,-406.5,,,,,,
C5H8O2,Tetrahydro-2 H-pyran-2-one,,-436.7,-379.6,,,,,,
C5H8O4,Glutaric acid,-960.0,,,,,,,,
C5H9ClO2,Propyl chloroacetate,,-515.5,-467.0,,,,,,
